date,symbol,beta_ewma,MES_expanding,LRMES_proxy,market_tail_q
2012-06-06,QQQ,1.0736541227353351,,,-0.01963539688790572
2012-06-06,TLT,-0.8057954873220928,,,-0.01963539688790572
2012-06-07,EEM,1.308436711079254,,,-0.01963539688790572
2012-06-07,EFA,1.2290235901300595,,,-0.01963539688790572
2012-06-07,GLD,-0.22249249639958685,,,-0.01963539688790572
2012-06-07,IWM,1.2563233537756393,,,-0.01963539688790572
2012-06-07,LQD,-0.05060875384655522,,,-0.01963539688790572
2012-06-07,QQQ,1.072777602721364,,,-0.01963539688790572
2012-06-07,TLT,-0.8054178854510395,,,-0.01963539688790572
2012-06-08,EEM,1.2611504770898767,,,-0.01963539688790572
2012-06-08,EFA,1.196645801613233,,,-0.01963539688790572
2012-06-08,GLD,-0.2144155636469047,,,-0.01963539688790572
2012-06-08,IWM,1.265078551149478,,,-0.01963539688790572
2012-06-08,LQD,-0.04041765865863416,,,-0.01963539688790572
2012-06-08,QQQ,1.0754943474172645,,,-0.01963539688790572
2012-06-08,TLT,-0.7901578833634453,,,-0.01963539688790572
2012-06-11,EEM,1.2552269856368337,,,-0.01963539688790572
2012-06-11,EFA,1.1748311625198482,,,-0.01963539688790572
2012-06-11,GLD,-0.2196127906577232,,,-0.01963539688790572
2012-06-11,IWM,1.2893031617298099,,,-0.01963539688790572
2012-06-11,LQD,-0.03771284709264281,,,-0.01963539688790572
2012-06-11,QQQ,1.0882986987633694,,,-0.01963539688790572
2012-06-11,TLT,-0.7683437477788784,,,-0.01963539688790572
2012-06-12,EEM,1.277163408445948,,,-0.01963539688790572
2012-06-12,EFA,1.1855806953998531,,,-0.01963539688790572
2012-06-12,GLD,-0.18636767274076455,,,-0.01963539688790572
2012-06-12,IWM,1.2816976171138,,,-0.01963539688790572
2012-06-12,LQD,-0.046377305836303125,,,-0.01963539688790572
2012-06-12,QQQ,1.087002255676118,,,-0.01963539688790572
2012-06-12,TLT,-0.7697558467855261,,,-0.01963539688790572
2012-06-13,EEM,1.268189535733062,,,-0.01963539688790572
2012-06-13,EFA,1.1863977937054875,,,-0.01963539688790572
2012-06-13,GLD,-0.19235431056342664,,,-0.01963539688790572
2012-06-13,IWM,1.2884313194329167,,,-0.01963539688790572
2012-06-13,LQD,-0.05295805147280088,,,-0.01963539688790572
2012-06-13,QQQ,1.086851360410265,,,-0.01963539688790572
2012-06-13,TLT,-0.779455579000976,,,-0.01963539688790572
2012-06-14,EEM,1.247724333693305,,,-0.01963539688790572
2012-06-14,EFA,1.1697978746406126,,,-0.01963539688790572
2012-06-14,GLD,-0.1727533835868157,,,-0.01963539688790572
2012-06-14,IWM,1.2811615253814161,,,-0.01963539688790572
2012-06-14,LQD,-0.05504935278847866,,,-0.01963539688790572
2012-06-14,QQQ,1.061609827004099,,,-0.01963539688790572
2012-06-14,TLT,-0.7568747473880802,,,-0.01963539688790572
2012-06-15,EEM,1.2646951133478543,,,-0.01963539688790572
2012-06-15,EFA,1.17647965199041,,,-0.01963539688790572
2012-06-15,GLD,-0.1654646072946093,,,-0.01963539688790572
2012-06-15,IWM,1.2819801344599189,,,-0.01963539688790572
2012-06-15,LQD,-0.04041210450308681,,,-0.01963539688790572
2012-06-15,QQQ,1.066448706956441,,,-0.01963539688790572
2012-06-15,TLT,-0.7153788825053256,,,-0.01963539688790572
2012-06-18,EEM,1.2644498017500232,,,-0.01963539688790572
2012-06-18,EFA,1.1733436406534066,,,-0.01963539688790572
2012-06-18,GLD,-0.1649182060827465,,,-0.01963539688790572
2012-06-18,IWM,1.281171408951943,,,-0.01963539688790572
2012-06-18,LQD,-0.04062652379536662,,,-0.01963539688790572
2012-06-18,QQQ,1.0709020580324753,,,-0.01963539688790572
2012-06-18,TLT,-0.7112364562845127,,,-0.01963539688790572
2012-06-19,EEM,1.2761212326449651,,,-0.01963539688790572
2012-06-19,EFA,1.1891565581395123,,,-0.01963539688790572
2012-06-19,GLD,-0.1749886439655626,,,-0.01963539688790572
2012-06-19,IWM,1.295979392271678,,,-0.01963539688790572
2012-06-19,LQD,-0.042310359800699075,,,-0.01963539688790572
2012-06-19,QQQ,1.0709584371552132,,,-0.01963539688790572
2012-06-19,TLT,-0.7304699966364553,,,-0.01963539688790572
2012-06-20,EEM,1.2767620187723954,,,-0.01963539688790572
2012-06-20,EFA,1.1850819461733384,,,-0.01963539688790572
2012-06-20,GLD,-0.17081177513106177,,,-0.01963539688790572
2012-06-20,IWM,1.295674812423243,,,-0.01963539688790572
2012-06-20,LQD,-0.042501012768942296,,,-0.01963539688790572
2012-06-20,QQQ,1.0696259362392682,,,-0.01963539688790572
2012-06-20,TLT,-0.7324547699477174,,,-0.01963539688790572
2012-06-21,EEM,1.3310275152305604,,,-0.01963539688790572
2012-06-21,EFA,1.182667697943587,,,-0.01963539688790572
2012-06-21,GLD,0.02145075540527084,,,-0.01963539688790572
2012-06-21,IWM,1.2645382554476385,,,-0.01963539688790572
2012-06-21,LQD,-0.04625025239437929,,,-0.01963539688790572
2012-06-21,QQQ,1.0756643921536388,,,-0.01963539688790572
2012-06-21,TLT,-0.658738851735044,,,-0.01963539688790572
2012-06-22,EEM,1.3153449425479662,,,-0.01963539688790572
2012-06-22,EFA,1.181388192328792,,,-0.01963539688790572
2012-06-22,GLD,0.0301617521037181,,,-0.01963539688790572
2012-06-22,IWM,1.2680825338094517,,,-0.01963539688790572
2012-06-22,LQD,-0.047175508168531124,,,-0.01963539688790572
2012-06-22,QQQ,1.0806169793814828,,,-0.01963539688790572
2012-06-22,TLT,-0.677412858902081,,,-0.01963539688790572
2012-06-25,EEM,1.3038209208949583,,,-0.01963539688790572
2012-06-25,EFA,1.1968935435979433,,,-0.01963539688790572
2012-06-25,GLD,-0.00487485048409467,,,-0.01963539688790572
2012-06-25,IWM,1.246694534588732,,,-0.01963539688790572
2012-06-25,LQD,-0.055269997285147074,,,-0.01963539688790572
2012-06-25,QQQ,1.0895039097646648,,,-0.01963539688790572
2012-06-25,TLT,-0.6931441040181726,,,-0.01963539688790572
2012-06-26,EEM,1.306751166964263,,,-0.01963539688790572
2012-06-26,EFA,1.1976408522574749,,,-0.01963539688790572
2012-06-26,GLD,-0.015453513175412879,,,-0.01963539688790572
2012-06-26,IWM,1.2433495795600302,,,-0.01963539688790572
2012-06-26,LQD,-0.053415436093042626,,,-0.01963539688790572
2012-06-26,QQQ,1.090638618252702,,,-0.01963539688790572
2012-06-26,TLT,-0.6938201034269528,,,-0.01963539688790572
2012-06-27,EEM,1.2930307279288582,,,-0.01963539688790572
2012-06-27,EFA,1.1941571977167567,,,-0.01963539688790572
2012-06-27,GLD,-0.011560330681180252,,,-0.01963539688790572
2012-06-27,IWM,1.2561633685771227,,,-0.01963539688790572
2012-06-27,LQD,-0.04867567192267383,,,-0.01963539688790572
2012-06-27,QQQ,1.0810456033495446,,,-0.01963539688790572
2012-06-27,TLT,-0.673736155458057,,,-0.01963539688790572
2012-06-28,EEM,1.2939546887629088,,,-0.01963539688790572
2012-06-28,EFA,1.189535175120465,,,-0.01963539688790572
2012-06-28,GLD,-0.0016670206391043339,,,-0.01963539688790572
2012-06-28,IWM,1.2545558176234044,,,-0.01963539688790572
2012-06-28,LQD,-0.04984853792129786,,,-0.01963539688790572
2012-06-28,QQQ,1.0878681811288584,,,-0.01963539688790572
2012-06-28,TLT,-0.6741750850724391,,,-0.01963539688790572
2012-06-29,EEM,1.3665300706152035,,,-0.01963539688790572
2012-06-29,EFA,1.2284498645973938,,,-0.01963539688790572
2012-06-29,GLD,0.1693798222623467,,,-0.01963539688790572
2012-06-29,IWM,1.240661044874157,,,-0.01963539688790572
2012-06-29,LQD,-0.04371052068261768,,,-0.01963539688790572
2012-06-29,QQQ,1.114650893789095,,,-0.01963539688790572
2012-06-29,TLT,-0.652026671000988,,,-0.01963539688790572
2012-07-02,EEM,1.3632674960434092,,,-0.01963539688790572
2012-07-02,EFA,1.2307422339926921,,,-0.01963539688790572
2012-07-02,GLD,0.16846381244575595,,,-0.01963539688790572
2012-07-02,IWM,1.2468238345353848,,,-0.01963539688790572
2012-07-02,LQD,-0.03940488321958247,,,-0.01963539688790572
2012-07-02,QQQ,1.1143369766257818,,,-0.01963539688790572
2012-07-02,TLT,-0.6423233326944787,,,-0.01963539688790572
2012-07-03,EEM,1.382310497104664,,,-0.01963539688790572
2012-07-03,EFA,1.2325407517963587,,,-0.01963539688790572
2012-07-03,GLD,0.19330048229883168,,,-0.01963539688790572
2012-07-03,IWM,1.2552491634115284,,,-0.01963539688790572
2012-07-03,LQD,-0.0374484248652065,,,-0.01963539688790572
2012-07-03,QQQ,1.1161633883464546,,,-0.01963539688790572
2012-07-03,TLT,-0.6484955298569639,,,-0.01963539688790572
2012-07-05,EEM,1.387705119752125,,,-0.01963539688790572
2012-07-05,EFA,1.2463951822898904,,,-0.01963539688790572
2012-07-05,GLD,0.20638016433194234,,,-0.01963539688790572
2012-07-05,IWM,1.2495512275069243,,,-0.01963539688790572
2012-07-05,LQD,-0.040403410287800076,,,-0.01963539688790572
2012-07-05,QQQ,1.109105201010355,,,-0.01963539688790572
2012-07-05,TLT,-0.651192734969016,,,-0.01963539688790572
2012-07-06,EEM,1.4013224614930588,,,-0.01963539688790572
2012-07-06,EFA,1.2399414003216669,,,-0.01963539688790572
2012-07-06,GLD,0.2348467159137126,,,-0.01963539688790572
2012-07-06,IWM,1.247711958785978,,,-0.01963539688790572
2012-07-06,LQD,-0.046083973140238356,,,-0.01963539688790572
2012-07-06,QQQ,1.114294452394441,,,-0.01963539688790572
2012-07-06,TLT,-0.6592133737238303,,,-0.01963539688790572
2012-07-09,EEM,1.4019882863900714,,,-0.01963539688790572
2012-07-09,EFA,1.2401816148869116,,,-0.01963539688790572
2012-07-09,GLD,0.23397271999929478,,,-0.01963539688790572
2012-07-09,IWM,1.248532500246834,,,-0.01963539688790572
2012-07-09,LQD,-0.04630525723608034,,,-0.01963539688790572
2012-07-09,QQQ,1.1144644091469005,,,-0.01963539688790572
2012-07-09,TLT,-0.6620612819539327,,,-0.01963539688790572
2012-07-10,EEM,1.3992519983788039,,,-0.01963539688790572
2012-07-10,EFA,1.2297240183550153,,,-0.01963539688790572
2012-07-10,GLD,0.2599187739110303,,,-0.01963539688790572
2012-07-10,IWM,1.2490905175755034,,,-0.01963539688790572
2012-07-10,LQD,-0.04464671164365866,,,-0.01963539688790572
2012-07-10,QQQ,1.1147950972499094,,,-0.01963539688790572
2012-07-10,TLT,-0.6525541267050373,,,-0.01963539688790572
2012-07-11,EEM,1.39947388687337,,,-0.01963539688790572
2012-07-11,EFA,1.2298511766119633,,,-0.01963539688790572
2012-07-11,GLD,0.26016075141983147,,,-0.01963539688790572
2012-07-11,IWM,1.2489313514402407,,,-0.01963539688790572
2012-07-11,LQD,-0.04457179480254961,,,-0.01963539688790572
2012-07-11,QQQ,1.1145425983520434,,,-0.01963539688790572
2012-07-11,TLT,-0.6524946914566917,,,-0.01963539688790572
2012-07-12,EEM,1.414234702986954,,,-0.01963539688790572
2012-07-12,EFA,1.235817138011115,,,-0.01963539688790572
2012-07-12,GLD,0.26215794772928497,,,-0.01963539688790572
2012-07-12,IWM,1.2450308336009388,,,-0.01963539688790572
2012-07-12,LQD,-0.05168115476427269,,,-0.01963539688790572
2012-07-12,QQQ,1.1204304275721921,,,-0.01963539688790572
2012-07-12,TLT,-0.6582186434603007,,,-0.01963539688790572
2012-07-13,EEM,1.3932299434877542,,,-0.01963539688790572
2012-07-13,EFA,1.204750496271642,,,-0.01963539688790572
2012-07-13,GLD,0.2896891493519587,,,-0.01963539688790572
2012-07-13,IWM,1.2049934722732083,,,-0.01963539688790572
2012-07-13,LQD,-0.04595292068456189,,,-0.01963539688790572
2012-07-13,QQQ,1.1034623278679534,,,-0.01963539688790572
2012-07-13,TLT,-0.618330529800817,,,-0.01963539688790572
2012-07-16,EEM,1.3925676319468208,,,-0.01963539688790572
2012-07-16,EFA,1.2029034443633015,,,-0.01963539688790572
2012-07-16,GLD,0.2888932775667967,,,-0.01963539688790572
2012-07-16,IWM,1.2058162651271227,,,-0.01963539688790572
2012-07-16,LQD,-0.0478077538494746,,,-0.01963539688790572
2012-07-16,QQQ,1.1036302494578636,,,-0.01963539688790572
2012-07-16,TLT,-0.6205518277794109,,,-0.01963539688790572
2012-07-17,EEM,1.40012165052997,,,-0.01963539688790572
2012-07-17,EFA,1.191771850440574,,,-0.01963539688790572
2012-07-17,GLD,0.27489792265432045,,,-0.01963539688790572
2012-07-17,IWM,1.1960551486454312,,,-0.01963539688790572
2012-07-17,LQD,-0.04713311655980842,,,-0.01963539688790572
2012-07-17,QQQ,1.0987949485513175,,,-0.01963539688790572
2012-07-17,TLT,-0.6280672848264418,,,-0.01963539688790572
2012-07-18,EEM,1.3710311081292326,,,-0.01963539688790572
2012-07-18,EFA,1.1896442662963298,,,-0.01963539688790572
2012-07-18,GLD,0.2641480057202031,,,-0.01963539688790572
2012-07-18,IWM,1.1899702091912279,,,-0.01963539688790572
2012-07-18,LQD,-0.033959343082339735,,,-0.01963539688790572
2012-07-18,QQQ,1.1108259901730588,,,-0.01963539688790572
2012-07-18,TLT,-0.6163935012723099,,,-0.01963539688790572
2012-07-19,EEM,1.3756730066530134,,,-0.01963539688790572
2012-07-19,EFA,1.1946339950947726,,,-0.01963539688790572
2012-07-19,GLD,0.26535063143349724,,,-0.01963539688790572
2012-07-19,IWM,1.1846375862763099,,,-0.01963539688790572
2012-07-19,LQD,-0.0324533899127705,,,-0.01963539688790572
2012-07-19,QQQ,1.117452856079218,,,-0.01963539688790572
2012-07-19,TLT,-0.617176743200322,,,-0.01963539688790572
2012-07-20,EEM,1.3822658649146626,,,-0.01963539688790572
2012-07-20,EFA,1.2315680473316069,,,-0.01963539688790572
2012-07-20,GLD,0.2528104603482773,,,-0.01963539688790572
2012-07-20,IWM,1.1902967910256403,,,-0.01963539688790572
2012-07-20,LQD,-0.03375258625482521,,,-0.01963539688790572
2012-07-20,QQQ,1.126230467644379,,,-0.01963539688790572
2012-07-20,TLT,-0.6359351063580729,,,-0.01963539688790572
2012-07-23,EEM,1.4221340580102084,,,-0.01963539688790572
2012-07-23,EFA,1.2579269497446133,,,-0.01963539688790572
2012-07-23,GLD,0.2579375763767723,,,-0.01963539688790572
2012-07-23,IWM,1.2030654266904321,,,-0.01963539688790572
2012-07-23,LQD,-0.02230960254206469,,,-0.01963539688790572
2012-07-23,QQQ,1.1286896702058418,,,-0.01963539688790572
2012-07-23,TLT,-0.6331653335845459,,,-0.01963539688790572
2012-07-24,EEM,1.4002991200933659,,,-0.01963539688790572
2012-07-24,EFA,1.2579601269457286,,,-0.01963539688790572
2012-07-24,GLD,0.24313602377238488,,,-0.01963539688790572
2012-07-24,IWM,1.2108304322542112,,,-0.01963539688790572
2012-07-24,LQD,-0.026093220982542225,,,-0.01963539688790572
2012-07-24,QQQ,1.1237119759028311,,,-0.01963539688790572
2012-07-24,TLT,-0.6396742802227888,,,-0.01963539688790572
2012-07-25,EEM,1.4006269288095212,,,-0.01963539688790572
2012-07-25,EFA,1.2583222068287117,,,-0.01963539688790572
2012-07-25,GLD,0.24414848383895818,,,-0.01963539688790572
2012-07-25,IWM,1.2109725286541173,,,-0.01963539688790572
2012-07-25,LQD,-0.02595342087164187,,,-0.01963539688790572
2012-07-25,QQQ,1.1232044219093849,,,-0.01963539688790572
2012-07-25,TLT,-0.6394755083481634,,,-0.01963539688790572
2012-07-26,EEM,1.3977804082428955,,,-0.01963539688790572
2012-07-26,EFA,1.3060715524027438,,,-0.01963539688790572
2012-07-26,GLD,0.25953525615715156,,,-0.01963539688790572
2012-07-26,IWM,1.154098196533893,,,-0.01963539688790572
2012-07-26,LQD,-0.015869245152678027,,,-0.01963539688790572
2012-07-26,QQQ,1.0969678502543356,,,-0.01963539688790572
2012-07-26,TLT,-0.6330835303014177,,,-0.01963539688790572
2012-07-27,EEM,1.4091868397867495,,,-0.01963539688790572
2012-07-27,EFA,1.2903500231821416,,,-0.01963539688790572
2012-07-27,GLD,0.2603715089429941,,,-0.01963539688790572
2012-07-27,IWM,1.1666633026192814,,,-0.01963539688790572
2012-07-27,LQD,-0.03917429810568574,,,-0.01963539688790572
2012-07-27,QQQ,1.1146161875139253,,,-0.01963539688790572
2012-07-27,TLT,-0.6723824030039949,,,-0.01963539688790572
2012-07-30,EEM,1.4091868397867497,,,-0.01963539688790572
2012-07-30,EFA,1.2903500231821419,,,-0.01963539688790572
2012-07-30,GLD,0.2603715089429941,,,-0.01963539688790572
2012-07-30,IWM,1.1666633026192816,,,-0.01963539688790572
2012-07-30,LQD,-0.03917429810568574,,,-0.01963539688790572
2012-07-30,QQQ,1.1146161875139253,,,-0.01963539688790572
2012-07-30,TLT,-0.6723824030039949,,,-0.01963539688790572
2012-07-31,EEM,1.3979789788920203,,,-0.01963539688790572
2012-07-31,EFA,1.284268089214073,,,-0.01963539688790572
2012-07-31,GLD,0.2691691571680948,,,-0.01963539688790572
2012-07-31,IWM,1.1681544592285813,,,-0.01963539688790572
2012-07-31,LQD,-0.04942803156822608,,,-0.01963539688790572
2012-07-31,QQQ,1.0987272134745336,,,-0.01963539688790572
2012-07-31,TLT,-0.6666464636924714,,,-0.01963539688790572
2012-08-01,EEM,1.39716529559594,,,-0.01963539688790572
2012-08-01,EFA,1.2839109876493424,,,-0.01963539688790572
2012-08-01,GLD,0.271450464190859,,,-0.01963539688790572
2012-08-01,IWM,1.1723718837648978,,,-0.01963539688790572
2012-08-01,LQD,-0.04911387043754115,,,-0.01963539688790572
2012-08-01,QQQ,1.0992626151417513,,,-0.01963539688790572
2012-08-01,TLT,-0.6651329617760694,,,-0.01963539688790572
2012-08-02,EEM,1.4018101740593276,,,-0.01963539688790572
2012-08-02,EFA,1.2952683678373351,,,-0.01963539688790572
2012-08-02,GLD,0.2816076965882821,,,-0.01963539688790572
2012-08-02,IWM,1.1625801217400635,,,-0.01963539688790572
2012-08-02,LQD,-0.04981722608830293,,,-0.01963539688790572
2012-08-02,QQQ,1.0904165337195193,,,-0.01963539688790572
2012-08-02,TLT,-0.6674129628670239,,,-0.01963539688790572
2012-08-03,EEM,1.4187265877221156,,,-0.01963539688790572
2012-08-03,EFA,1.3410044286952436,,,-0.01963539688790572
2012-08-03,GLD,0.3022519250802819,,,-0.01963539688790572
2012-08-03,IWM,1.1666768752505965,,,-0.01963539688790572
2012-08-03,LQD,-0.05789017096796489,,,-0.01963539688790572
2012-08-03,QQQ,1.0754298820863726,,,-0.01963539688790572
2012-08-03,TLT,-0.6853434181465035,,,-0.01963539688790572
2012-08-06,EEM,1.4207383442083936,,,-0.01963539688790572
2012-08-06,EFA,1.3435598251647545,,,-0.01963539688790572
2012-08-06,GLD,0.3046839940259579,,,-0.01963539688790572
2012-08-06,IWM,1.1698263485540252,,,-0.01963539688790572
2012-08-06,LQD,-0.05706248784582843,,,-0.01963539688790572
2012-08-06,QQQ,1.0786023346222893,,,-0.01963539688790572
2012-08-06,TLT,-0.6843538026094421,,,-0.01963539688790572
2012-08-07,EEM,1.4140880930067115,,,-0.01963539688790572
2012-08-07,EFA,1.3460246120100998,,,-0.01963539688790572
2012-08-07,GLD,0.30217093510094195,,,-0.01963539688790572
2012-08-07,IWM,1.174691517495855,,,-0.01963539688790572
2012-08-07,LQD,-0.0645898627297833,,,-0.01963539688790572
2012-08-07,QQQ,1.0830033576106035,,,-0.01963539688790572
2012-08-07,TLT,-0.6988486022842437,,,-0.01963539688790572
2012-08-08,EEM,1.414191136495932,,,-0.01963539688790572
2012-08-08,EFA,1.3451861067992907,,,-0.01963539688790572
2012-08-08,GLD,0.30251748939492357,,,-0.01963539688790572
2012-08-08,IWM,1.173581522734405,,,-0.01963539688790572
2012-08-08,LQD,-0.06563625058193143,,,-0.01963539688790572
2012-08-08,QQQ,1.0823347425975187,,,-0.01963539688790572
2012-08-08,TLT,-0.700553760298641,,,-0.01963539688790572
2012-08-09,EEM,1.415017353325118,,,-0.01963539688790572
2012-08-09,EFA,1.3450291900605869,,,-0.01963539688790572
2012-08-09,GLD,0.3033438730273353,,,-0.01963539688790572
2012-08-09,IWM,1.1746153528789252,,,-0.01963539688790572
2012-08-09,LQD,-0.0658051845496402,,,-0.01963539688790572
2012-08-09,QQQ,1.0829068009292095,,,-0.01963539688790572
2012-08-09,TLT,-0.7005872882481008,,,-0.01963539688790572
2012-08-10,EEM,1.416302526149278,,,-0.01963539688790572
2012-08-10,EFA,1.344778038505246,,,-0.01963539688790572
2012-08-10,GLD,0.3037320662140721,,,-0.01963539688790572
2012-08-10,IWM,1.1716682398653626,,,-0.01963539688790572
2012-08-10,LQD,-0.06420347657930095,,,-0.01963539688790572
2012-08-10,QQQ,1.0822696860083254,,,-0.01963539688790572
2012-08-10,TLT,-0.697231639338821,,,-0.01963539688790572
2012-08-13,EEM,1.4176955826306152,,,-0.01963539688790572
2012-08-13,EFA,1.3454875494725294,,,-0.01963539688790572
2012-08-13,GLD,0.3050014789760728,,,-0.01963539688790572
2012-08-13,IWM,1.171846419599587,,,-0.01963539688790572
2012-08-13,LQD,-0.06384251214456585,,,-0.01963539688790572
2012-08-13,QQQ,1.081770836170562,,,-0.01963539688790572
2012-08-13,TLT,-0.6968877134077573,,,-0.01963539688790572
2012-08-14,EEM,1.4176730747276396,,,-0.01963539688790572
2012-08-14,EFA,1.3455944103932804,,,-0.01963539688790572
2012-08-14,GLD,0.3047220789006293,,,-0.01963539688790572
2012-08-14,IWM,1.171718542631291,,,-0.01963539688790572
2012-08-14,LQD,-0.06406865091608181,,,-0.01963539688790572
2012-08-14,QQQ,1.081785601289462,,,-0.01963539688790572
2012-08-14,TLT,-0.697566747903523,,,-0.01963539688790572
2012-08-15,EEM,1.4163907786359773,,,-0.01963539688790572
2012-08-15,EFA,1.3437601045199041,,,-0.01963539688790572
2012-08-15,GLD,0.3059107937631349,,,-0.01963539688790572
2012-08-15,IWM,1.1747917659889453,,,-0.01963539688790572
2012-08-15,LQD,-0.0659874897391213,,,-0.01963539688790572
2012-08-15,QQQ,1.0823251107733343,,,-0.01963539688790572
2012-08-15,TLT,-0.7030978435848508,,,-0.01963539688790572
2012-08-16,EEM,1.4129439784812403,,,-0.01941619157649921
2012-08-16,EFA,1.3503943985689664,,,-0.01941619157649921
2012-08-16,GLD,0.31595154558891636,,,-0.01941619157649921
2012-08-16,IWM,1.1795838289881873,,,-0.01941619157649921
2012-08-16,LQD,-0.07267371740021397,,,-0.01941619157649921
2012-08-16,QQQ,1.0928144368135613,,,-0.01941619157649921
2012-08-16,TLT,-0.7122735715778594,,,-0.01941619157649921
2012-08-17,EEM,1.4094844486507156,,,-0.01941619157649921
2012-08-17,EFA,1.35015779753188,,,-0.01941619157649921
2012-08-17,GLD,0.3162554143564495,,,-0.01941619157649921
2012-08-17,IWM,1.1823349274179202,,,-0.01941619157649921
